2897328,Fun with Dick and Jane,1
2897329,Fun with Dick and Jane,1
2897725,Funny Games,0
2897729,Funny Girl,0
2897777,Funny People,0
2897909,Fur: An Imaginary Portrait of Diane Arbus,0
2898123,Furry Vengeance,0
2898048,Furious 6,1
2898070,Furious Seven,1
2898206,Fury,1
2899541,G-Force,0
2899627,G.I. Jane,0
2899628,G.I. Jesus,0
2899644,G.I. Joe: Retaliation,0
2900242,Gagsters: The Movie,0
2900794,Galaxy Quest,1
2901095,Gallows Hill,0
2901320,Game 6,0
2901640,Gamer,0
2902599,Gangs of New York,0
2902668,Gangster Squad,0
2903173,Garden State,1
2903265,Garfield,1
2904050,Gattaca,0
2906476,Generation P,0
2907628,George Washington,1
2907579,George of the Jungle,1
2907442,George and the Dragon,0
2907723,Georgia Rule,0
2908108,Geronimo: An American Legend,0
2908124,Gerry,0
2908491,Get Carter,0
2908541,Get Hard,1
2908610,Get Low,1
2908756,Get Shorty,1
2908701,Get Over It,0
2908762,Get Smart,1
2908724,Get Rich or Die Tryin',0
2908658,Get on the Bus,1
2908801,Get the Gringo,0
2908918,Getaway,0
2909081,Getting Even with Dad,0
2909152,Getting It On,1
2909377,Gettysburg,0
2909879,Ghetto Physics,0
2909996,Ghost Busters,1
2909953,Ghost,1
2910220,Ghost Rider,1
2910239,Ghost Ship,0
2910223,Ghost Rider: Spirit of Vengeance,1
2910325,Ghost Town: The Movie,0
2910305,Ghost Town,0
2910563,Ghosts of Mars,0
2910573,Ghosts of the Abyss,1
2910652,Ghoulies,1
2910849,Giant,0
2911041,Gibsonburg,1
2911396,Gigli,0
2911646,Gimme Shelter,0
2911868,Ginger Snaps,0
2912436,Girl Crazy,1
2912391,Girl 6,0
2912538,Girl in Progress,0
2912832,Girlfight,1
2913684,Girls Rock!,0
2914648,Gladiator,1
2915072,Gleaming the Cube,0
2915156,Glengarry Glen Ross,0
2915093,Glee: The 3D Concert Movie,1
2915595,Glitter,0
2915834,Gloria,0
2915961,Glory,1
2916351,Gnomeo & Juliet,1
2916446,Go Fish,1
2916367,Go,1
2916470,Go for Broke!,1
2916477,Go for It!,0
2916819,Goat on Fire and Smiling Fish,1
2916785,Goal!,0
2917105,God Loves Uganda,0
2917252,God's Army,1
2917363,God's Not Dead,1
2917602,Gods and Monsters,1
2917595,Gods and Generals,0
2917636,Godsend,0
2917682,Godzilla,1
2917684,Godzilla,1
2917858,Goin' Fishin',1
2918010,Going Hollywood,1
2918245,Going to Press,1
2918203,Going the Distance,0
2918886,Golden Earrings,1
2919180,GoldenEye,1
2919850,Gone Fishin',0
2919825,Gone Baby Gone,1
2919871,Gone Girl,1
2919963,Gone with the Wind,1
2919884,Gone in 60 Seconds,1
2919895,Gone in Sixty Seconds,1
2920235,Good Bad Boys,1
2920268,Good Burger,1
2920260,Good Boy!,1
2920526,Good Guys Wear Black,1
2921013,Good Will Hunting,1
2921367,Goodfellas,1
2921677,Goosebumps,1
2921997,Gorillas in the Mist: The Story of Dian Fossey,1
2922117,Gory Gory Hallelujah,0
2922179,Gospa,0
2922159,Gosford Park,1
2922261,Gossip,0
2922495,Gothika,1
2922592,Gottfried Helnwein and the Dreaming Child,0
2922787,Goya's Ghosts,0
2922969,Grace,0
2923058,Grace Is Gone,0
2923075,Grace of My Heart,0
2923156,Gracie,0
2923269,Graduation Day,1
2923586,Gran Torino,1
2923672,Grand Central Murder,1
2923725,Grand Hotel,1
2923811,Grand Prix,1
2923888,Grand Theft Auto,1
2924117,Grandma,1
2924464,Grapes on a Vine,1
2924788,Gravity,1
2924807,Gravity,1
2924987,Grease,0
2924989,Grease 2,1
2925176,Great Expectations,1
2925603,Greedy Lying Bastards,0
2925787,Green Fields,1
2925794,Green Fire,1
2925849,Green Lantern,0
2925826,Green Guys,0
2925970,Green Zone,0
2926261,Gremlins,1
2926263,Gremlins 2: The New Batch,0
2926594,Gridiron Gang,1
2926885,Grindhouse,0
2927072,Grizzly Mountain,0
2927229,Grosse Pointe Blank,1
2927167,Groove,1
2927373,Groundhog Day,1
2927681,Grown Ups,1
2927682,Grown Ups 2,1
2927860,Grumpier Old Men,1
2927840,Grudge Match,0
2928495,Guardians of the Galaxy,1
2928524,Guarding Tess,1
2928812,Guess Who's Coming to Dinner,1
2928799,Guess Who,1
2929403,Guinevere,0
2929646,Gulliver's Travels,0
2929733,Gumby 1,0
2929750,Gummo,0
2929856,Gun Glory,0
2929892,Gun Shy,0
2930032,Gunfight at the O.K. Corral,1
2929969,Guncrazy,0
2930110,Gunmen,0
2930825,Gutta Story,1
2931491,Gypsy,1
2933045,Hackers,0
2933731,Hair,1
2933861,Hairspray,1
2933862,Hairspray,1
2934453,Half Baked,1
2934553,Half Past Dead,1
2934540,Half Nelson,1
2934836,Hall Pass,1
2934970,Halloween,1
2934985,Halloween 4: The Return of Michael Myers,1
2934986,Halloween 5,1
2934972,Halloween,1
2935648,Hamlet,0
2935649,Hamlet,0
2935679,Hamlet 2,0
2936259,Hancock,1
2936723,Handsome Harry,0
2936789,Hang 'Em High,1
2936912,Hangin' with the Homeboys,0
2936954,Hanging Up,0
2936989,Hangman's Curse,0
2937130,Hanna,1
2937178,Hannah and Her Sisters,1
2937158,Hanna's War,0
2937217,Hannah Montana: The Movie,1
2937208,Hannah Montana & Miley Cyrus: Best of Both Worlds Concert,1
2937277,Hannibal,1
2937380,Hans Christian Andersen,1
2937527,Hansel & Gretel: Witch Hunters,1
2937869,Happily N'Ever After,0
2937944,Happiness Runs,0
2938268,Happy Christmas,0
2938461,Happy Gilmore,1
2938437,Happy Feet,1
2938808,Happy Valley,0
2939138,Hard Ball,1
2939174,Hard Candy,1
2939431,Hard Rain,0
2939533,Hard Times,1
2939509,Hard Target,1
2939586,Hard to Kill,1
2939847,Hardflip,0
2939905,Hardware,1
2940194,Harlem Nights,1
2940244,Harley Davidson and the Marlboro Man,0
2940435,Harold & Kumar Go to White Castle,1
2940433,Harold & Kumar Escape from Guantanamo Bay,1
2940516,Harper,1
2940567,Harriet the Spy,1
2940748,Harry Potter and the Chamber of Secrets,1
2940758,Harry Potter and the Goblet of Fire,1
2940763,Harry Potter and the Order of the Phoenix,1
2940760,Harry Potter and the Half-Blood Prince,1
2940906,Hart's War,0
2940871,Harsh Times,1
2941039,Harum Scarum,0
2941071,Harvard Man,0
2941729,Hate Crime,0
2941681,Hatchet,0
2941687,Hatchet II,0
2941837,Hating Breitbart,0
2942425,Havana,0
2942413,Hav Plenty,1
2942803,Hawaii,1
2943250,Haywire,0
2943624,He Got Game,0
2943994,He's Just Not That Into You,1
2944176,Head Over Heels,0
2945779,Heartbeeps,0
2945811,Heartbreak Ridge,1
2945801,Heartbreak Hotel,0
2945836,Heartburn,1
2945826,Heartbreakers,1
2946022,Hearts in Atlantis,0
2946156,Heat,1
2946300,Heaven & Earth,0
2946315,Heaven,0
2946481,Heaven's Gate,0
2946503,Heaven's Prisoners,0
2946968,Hedwig and the Angry Inch,0
2947683,Heist,0
2947892,Held Up,0
2947988,Helen of Troy,1
2948157,Hell and High Water,1
2948253,Hell in the Pacific,0
2948770,Hello Herman,0
2949009,Hellraiser III: Hell on Earth,1
2949010,Hellraiser: Bloodline,1
2950019,Henry: Portrait of a Serial Killer,1
2949992,Henry's Crime,0
2950139,Her,1
2950300,Her Cry: La Llorona Investigation,0
2951246,Herbie Fully Loaded,1
2951310,Hercules,1
2951318,Hercules,0
2951625,Here on Earth,0
2951798,Hereafter,0
2952144,Hero,0
2952288,Heroes,1
2952922,Hesher,0
2953676,Hey Arnold! The Movie,1
2954291,Hidalgo,0
2954703,Hideaway,0
2954639,Hide and Seek,1
2954771,Hiding Out,1
2954935,High Anxiety,1
2955028,High Fidelity,1
2954987,High Crimes,0
2955095,High Heels and Low Lifes,0
2955180,High Noon,1
2955230,High Plains Drifter,1
2955275,High Road to China,1
2955387,High Society,1
2955290,High School,1
2955411,High Spirits,0
2955459,High Strung,1
2955673,Highlander: Endgame,0
2958213,His People,1
2959219,History of the World: Part I,1
2959379,Hit and Runway,0
2959372,Hit and Run,1
2959532,Hitch,1
2959688,Hitler's Children,1
2959771,Hitman,1
2959797,Hitman: Agent 47,0
2960716,Hocus Pocus,1
2960796,Hoffa,0
2961424,Holding Trevor,0
2961720,Holla,0
2961748,Holla II,0
2961847,Hollow Man,0
2961794,Hollidaysburg,0
2961885,Holly,0
2962218,Hollywood Homicide,0
2962789,Holy Man,0
2962824,Holy Rollers,0
2962917,Hombre,1
2963044,Home,0
2963149,Home,1
2963206,Home Alone,0
2963216,Home Alone 2: Lost in New York,1
2963218,Home Alone 3,0
2963393,Home Fries,0
2963552,Home Movies,0
2963634,Home Run,1
2963401,Home from the Hill,1
2963370,Home for the Holidays,0
2963609,Home on the Range,0
2963890,Homecoming,1
2963953,Homefront,0
2964074,Homeless for the Holidays,1
2964771,Hondo,1
2964904,Honey I Blew Up the Kid,1
2964844,Honey,1
2964986,Honeydripper,0
2965018,Honeymoon,0
2965052,Honeymoon in Vegas,1
2965350,Honky Tonk,1
2965356,Honky Tonk Freeway,0
2965660,Hoodlum,0
2965639,Hood of Horror,0
2965719,Hook,1
2965692,Hoodwinked!,1
2965691,Hoodwinked Too! Hood vs. Evil,0
2965939,Hooper,1
2965990,Hoosiers,1
2965922,Hoop Dreams,1
2965994,Hoot,0
2966053,Hop,1
2966216,Hope Floats,1
2966295,Hope Springs,1
2966965,Horrible Bosses,1
2966966,Horrible Bosses 2,1
2967268,Horsemen,0
2967374,Horton Hears a Who!,1
2967619,Hostage,0
2967664,Hostel,1
2967672,Hostel: Part II,1
2968450,Hot Pursuit,0
2968557,Hot Shots!,1
2968558,Hot Shots! Part Deux,1
2968727,Hot Tub Time Machine,1
2969042,Hotel Hollywood,1
2969157,Hotel Rwanda,1
2969200,Hotel Transylvania,1
2969203,Hotel Transylvania 2,1
2969015,Hotel for Dogs,1
2969530,House,1
2969462,Hounddog,0
2969706,House of Bamboo,1
2969671,House of 1000 Corpses,1
2969740,House of D,0
2969924,House of Sand and Fog,0
2970050,House of Wax,1
2970045,House of Usher,0
2970004,House of the Dead,1
2970203,Houseguest,1
2970637,How Do You Know,0
2970738,How Green Was My Valley,1
2970771,How High,1
2970823,How I Got Lost,0
2971177,How Stella Got Her Groove Back,1
2972274,How U Like Me Now,0
2971247,How the Grinch Stole Christmas,1
2971318,How the West Was Won,0
2971461,How to Be Single,1
2971412,How to Be a Serial Killer,0
2971819,How to Kill Your Neighbor's Dog,0
2971849,How to Lose a Guy in 10 Days,1
2971912,How to Make an American Quilt,1
2972056,How to Save Us,0
2972196,How to Train Your Dragon,1
2972198,How to Train Your Dragon 2,1
2972457,Howard the Duck,0
2973386,Hud,1
2973408,Hudson Hawk,0
2973630,Hugo,0
2973890,Hulk,0
2974508,Humoresque,1
2974457,Hummingbird,0
2974803,Hunger,1
2975649,Hurry Sundown,1
2975584,Hurricane,0
2975743,Husbands and Wives,0
2975941,Hustle & Flow,1
2977670,I Accuse!,0
2977891,I Am Big Bird: The Caroll Spinney Story,0
2978065,I Am Legend,1
2978201,I Am Sam,1
2978173,I Am Number Four,0
2978633,I Can Do Bad All by Myself,1
2978925,I Could Never Be Your Woman,0
2979326,I Dreamed of Africa,0
2979818,I Got the Hook Up,1
2979952,I Hate Valentine's Day,0
2980097,I Heart Huckabees,0
2980339,I Know What You Did Last Summer,1
2980352,I Know Who Killed Me,0
2981076,I Love You Phillip Morris,0
2981163,I Love Your Work,0
2981247,I Married a Strange Person!,0
2981561,I Now Pronounce You Chuck & Larry,1
2982174,I Sell the Dead,0
2982370,I Still Know What You Did Last Summer,1
2982330,I Spy,0
2982322,I Spit on Your Grave,0
2982265,I Smile Back,0
2982691,I Used to Love Her,1
2983034,I Want Your Money,1
2983107,I Was a Teenage Werewolf,1
2983237,I Will Follow,1
2983515,I'll Do Anything,0
2983475,I'll Be Home for Christmas,0
2983788,I'm Calling Frank,1
2983886,I'm Gonna Git You Sucka,1
2984000,I'm No Angel,1
2984115,I'm Not There.,0
2984193,I'm Sorry,0
2984282,I'm with Lucy,0
2983940,I'm in Love with a Church Girl,0
2984606,I.Q.,1
2984983,Ice Age,1
2985006,Ice Age: The Meltdown,1
2985003,Ice Age: Dawn of the Dinosaurs,1
2984996,Ice Age: Continental Drift,1
2986314,Identity,1
2986369,Identity Thief,1
2986527,Idle Hands,0
2986546,Idlewild,0
2986867,If I Die Tonight,0
2986913,If I Stay,1
2987015,If Lucy Fell,0
2987441,Igby Goes Down,0
2987571,Igor,0
2992384,Illegally Yours,0
2992362,Illegal Tender,0
2993415,Imaginary Heroes,0
2993530,Imagine That,0
2993738,Imitation General,1
2993746,Imitation of Life,1
2993826,Immediate Family,0
2994059,Immortals,1
2994499,Impostor,0
2994928,In & Out,1
2995386,In Between Days,0
2995455,In Bruges,0
2995597,In Country,0
2995804,In Dreams,0
2996002,In Gay Madrid,1
2996118,In Hell,0
2996144,In Her Line of Fire,0
2996335,In Like Flint,1
2996649,In My Sleep,0
2997055,In Search of a Midnight Kiss,1
2999245,In Too Deep,1
2999211,In Time,0
2997541,In the Bedroom,1
2997719,In the Company of Men,1
2997773,In the Cut,0
2998189,In the Heat of the Night,1
2998178,In the Heart of the Sea,0
2998309,In the Land of Women,1
2998265,In the Land of Blood and Honey,0
2998339,In the Line of Fire,1
2998475,In the Mouth of Madness,1
2998525,In the Name of the Father,1
2998528,In the Name of the King: A Dungeon Siege Tale,0
2998786,In the Shadow of the Moon,0
2999097,In the Wrong Hands,1
2999602,In/Significant Others,0
3000004,Inception,1
3000057,Inchon,0
3000504,Indecent Proposal,1
3000586,Independence Day,1
3000982,Indiana Jones and the Temple of Doom,1
3000972,Indiana Jones and the Last Crusade,1
3000971,Indiana Jones and the Kingdom of the Crystal Skull,1
3001629,Inevitable Grace,0
3001655,Infamous,0
3001822,Inferno,0
3002024,Infinitely Polar Bear,0
3002351,Inglourious Basterds,1
3002452,Inhale,0
3002466,Inherent Vice,0
3002890,Inkheart,0
3002918,Inkubus,0
3004232,Inside Deep Throat,0
3004347,Inside Man,1
3004336,Inside Llewyn Davis,1
3004467,Inside Out,1
3004883,Insidious,1
3004889,Insidious: Chapter 2,1
3004890,Insidious: Chapter 3,1
3004978,Insomnia,1
3005145,Inspiration,1
3005076,Inspector Gadget,1
3005342,Instinct,0
3005493,Insurgent,1
3005954,Interiors,1
3006629,Intersection,0
3006687,Interstellar,1
3006920,Interview with the Vampire: The Vampire Chronicles,1
3006911,Interview with the Assassin,0
3007320,Into the Blue,0
3007538,Into the Sun,0
3007531,Into the Storm,0
3007638,Intolerable Cruelty,0
3007575,Into the Wild,1
3007600,Into the Woods,1
3007939,Intruders,0
3008124,Invaders from Mars,0
3008233,Invasion U.S.A.,1
3008197,Invasion of the Body Snatchers,1
3008234,Invasion U.S.A.,1
3008423,Invictus,0
3008525,Invisible Agent,1
3008717,Invitation to the Dance,0
3008699,Invitation to a Gunfighter,1
3009174,Ira & Abby,0
3009380,Irene in Time,0
3009460,Iris,0
3009606,Irma la Douce,1
3009768,Iron Man,1
3009771,Iron Man 2,1
3009784,Iron Man Three,1
3009888,Ironweed,0
3010791,Ishtar,0
3011051,Island in the Sun,1
3011309,Isn't She Great,0
3011947,It Came from Hollywood,0
3012058,It Follows,1
3012373,It Started with Eve,1
3012331,It Runs in the Family,0
3013043,It's Complicated,1
3013241,It's Kind of a Funny Story,0
3012805,It's a Wonderful Life,1
3014306,Itty Bitty Titty Committee,0
3014474,Ivanhoe,1
3015379,J. Edgar,1
3024291,JFK,1
3024320,JFK: The Life and Legacy,1
3015828,Jack,1
3016040,Jack Frost,0
3016217,Jack Reacher,1
3016233,Jack Ryan: Shadow Recruit,0
3015897,Jack and Jill,0
3016299,Jack the Giant Slayer,0
3016370,Jack's Back,0
3016646,Jackie Brown,1
3016575,Jackass: The Movie,1
3016563,Jackass 3D,1
3016730,Jackpot,0
3016879,Jacob's Ladder,1
3017015,Jade,0
3017318,Jagged Edge,1
3017650,Jailhouse Rock,1
3017959,Jakob the Liar,0
3018341,James and the Giant Peach,0
3018952,Jane Austen's Mafia!,1
3019002,Jane Eyre,1
3019811,Jarhead,0
3019991,Jason Goes to Hell: The Final Friday,1
3020032,Jason's Lyric,1
3020318,Jaws,1
3020322,Jaws 2,0
3020324,Jaws 3-D,1
3020308,Jawbreaker,0
3020345,Jaws: The Revenge,0
3020364,Jay and Silent Bob Strike Back,1
3021870,Jeepers Creepers,1
3021873,Jeepers Creepers II,1
3022079,Jefferson in Paris,0
3022253,Jekyll and Hyde... Together Again,0
3022323,Jem and the Holograms,0
3022481,Jennifer Eight,0
3022515,Jennifer's Body,1
3022799,Jeremiah Johnson,1
3023045,Jerry Maguire,1
3023163,Jersey Girl,0
3023758,Jesus' Son,0
3025432,Jimmy Hollywood,0
3025464,Jimmy Neutron: Boy Genius,1
3025797,Jingle All the Way,1
3025962,Jinxed!,0
3026201,Jitterbugs,1
3026518,Joan the Woman,1
3026673,Jobs,1
3026806,Joe,1
3026814,Joe,0
3027065,Joe's Apartment,0
3027588,John Carter,0
3027908,John Q,1
3027969,John Tucker Must Die,1
3028006,John Wick,1
3028138,Johnny Be Good,0
3028213,Johnny Dangerously,1
3028229,Johnny English,0
3028230,Johnny English Reborn,0
3028317,Johnny Mnemonic,0
3028473,Johnson Family Vacation,1
3028947,Jonah: A VeggieTales Movie,1
3028937,Jonah Hex,0
3029032,Jonathan Livingston Seagull,1
3029646,Josh and S.A.M.,0
3029858,Josie and the Pussycats,0
3029777,Joshua,0
3030182,Journey 2: The Mysterious Island,1
3030207,Journey from the Fall,0
3030435,Journey to the Center of the Earth,1
3030440,Journey to the Center of the Earth,1
3030650,Joy,0
3030700,Joy Ride,0
3030781,Joyful Noise,1
3031304,Judge Dredd,0
3031416,Judgment at Nuremberg,1
3031541,Judy Moody and the Not Bummer Summer,0
3031937,Juice,1
3032226,Julia,1
3032229,Julia,0
3032365,Julie & Julia,1
3032580,Julius Caesar,0
3032672,Jumanji,1
3032787,Jump Tomorrow,0
3032758,Jump Ground,0
3032814,Jumper,0
3033037,Junebug,1
3033220,Jungle Fever,1
3033176,Jungle 2 Jungle,1
3033434,Junior Bonner,0
3033421,Junior,0
3033618,Juno,1
3033689,Jupiter Ascending,0
3033751,Jurassic Park,1
3033759,Jurassic Park III,1
3033789,Jurassic World,1
3034493,Just Go With It,1
3034649,Just Like Heaven,0
3034719,Just Looking,0
3034738,Just Married,1
3034782,Just My Luck,0
3035099,Just Visiting,0
3035037,Just the Ticket,0
3035293,Justice Is Mind,0
3035417,Justin Bieber: Never Say Never,1
3035409,Justin Bieber's Believe,1
3035620,Juwanna Mann,0
3036144,K-19: The Widowmaker,0
3036180,K-PAX,1
3036265,K2: Siren of the Himalayas,0
3037213,Kafka,0
3038602,Kalamazoo?,0
3038860,Kalifornia,0
3039256,Kama Sutra: A Tale of Love,1
3040313,Kangaroo Jack,1
3040736,Kansas City,0
3043315,Kate & Leopold,0
3044015,Katy Perry: Part of Me,1
3044521,Kazaam,0
3044865,Keane,0
3045402,Keeping the Faith,1
3045379,Keeping Mum,1
3048568,Kickboxer,1
3048551,Kick-Ass,1
3048552,Kick-Ass 2,1
3048742,Kid Glove Killer,1
3049044,Kids,1
3049504,Kiki,0
3049708,Kill Bill: Vol. 1,1
3049709,Kill Bill: Vol. 2,1
3049798,Kill Me Again,0
3049912,Kill the Messenger,0
3050225,Killer Klowns from Outer Space,1
3050211,Killer Joe,0
3050257,Killer of Sheep,1
3050418,Killers,0
3050679,Killing Them Softly,1
3050750,Killing Zoe,0
3051320,Kindergarten Cop,1
3051382,Kindling,1
3051526,King Arthur,0
3051698,King Kong,1
3051700,King Kong,0
3051711,King Kong Lives,0
3051701,King Kong,1
3052086,King Solomon's Mines,1
3052055,King Richard and the Crusaders,0
3052087,King Solomon's Mines,1
3051826,King of Kings,1
3051956,King of the Mountain,0
3051929,King of the Hill,0
3052216,Kingdom Come,1
3052173,King's Ransom,0
3052282,Kingdom of the Spiders,1
3052331,Kingpin,0
3052259,Kingdom of Heaven,0
3052459,Kingsman: The Secret Service,1
3052741,Kinsey,0
3053297,Kismet,0
3053439,Kiss Kiss Bang Bang,0
3053472,Kiss Me Deadly,0
3053551,Kiss of Death,0
3053608,Kiss the Bride,0
3053756,Kissing Jessica Stein,1
3053855,Kit Kittredge: An American Girl,1
3055017,Klute,1
3055326,Knights of the Round Table,1
3055212,Knight and Day,0
3055472,Knock Off,0
3055563,Knocked Up,1
3055769,Knowing,1
3059875,Kramer vs. Kramer,1
3059881,Krampus,1
3060942,Krull,0
3060974,Krush Groove,1
3062215,Kundun,0
3062327,Kung Fu Panda,1
3062329,Kung Fu Panda 2,1
3062396,Kung Pow: Enter the Fist,1
3062331,Kung Fu Panda 3,0
3065573,L!fe Happens,0
3071273,L.A. Confidential,1
3071364,L.A. Twister,0
3071420,L.I.E.,1
3128137,LOL,0
3071726,La Bamba,1
3074755,La Cucaracha,0
3076448,La Femme Vampir,0
3080659,La mission,0
3086334,La terza madre,0
3088779,Labor Day,0
3088872,Labyrinth,0
3089126,Ladder 49,1
3089448,Ladrón que roba a ladrón,1
3089423,Ladrones,1
3089488,Lady and the Tramp,1
3089705,Lady in White,1
3089698,Lady in the Lake,1
3089700,Lady in the Water,0
3089976,Ladyhawke,0
3090554,Lake Placid,1
3090606,Lakeview Terrace,1
3091428,Land of the Pharaohs,0
3091380,Land of the Dead,1
3091376,Land of the Blind,0
3091412,Land of the Lost,0
3091856,Language of a Broken Heart,0
3092299,Larger Than Life,0
3092232,Lara Croft: Tomb Raider,1
3092314,Largo,1
3092226,Lara Croft Tomb Raider: The Cradle of Life,0
3092466,Larry the Cable Guy: Health Inspector,1
3092497,Lars and the Real Girl,0
3092422,Larry Crowne,1
3093720,Last Action Hero,0
3094026,Last Day of Summer,0
3094200,Last Holiday,0
3094312,Last Man Standing,0
3094872,Last Vegas,1
3095640,Latter Days,0
3096425,Law Abiding Citizen,1
3096545,Lawless,1
3096637,Laws of Gravity,1
3096707,Lay the Favorite,0
3096890,Lazer Team,0
3104984,Le violon rouge,0
3105463,Lean on Me,1
3105540,Leap Year,0
3105771,Leather Jacket Love Story,0
3105817,Leatherheads,0
3105864,Leave It to Beaver,0
3105976,Leaves of Grass,0
3106044,Leaving Las Vegas,1
3106602,Left Behind,0
3106973,Legal Eagles,1
3107036,Legally Blonde,1
3107076,Legend,0
3107086,Legend,0
3107187,Legend of the Lost,1
3107180,Legend of the Guardians: The Owls of Ga'Hoole,0
3107381,Legends of the Fall,1
3107364,Legends of Oz: Dorothy's Return,0
3107476,Legionnaire,0
3107439,Legion,1
3108692,Leonard Part 6,0
3108854,Leprechaun,1
3108855,Leprechaun 2,1
3111774,Les Misérables,1
3114514,Let It Ride,0
3114588,Let Me In,0
3114862,Let's Be Cops,1
3114921,Let's Do It Again,1
3115260,Let's Talk About Sex,1
3115378,Lethal Weapon,1
3115380,Lethal Weapon 2,1
3115381,Lethal Weapon 3,1
3115370,Lethal Seduction,0
3115382,Lethal Weapon 4,0
3115655,Letters from Iwo Jima,0
3116148,Leviathan,0
3116181,Levity,0
3116825,Lianna,1
3116849,Liar Liar,1
3117307,License to Drive,1
3117290,Licence to Kill,1
3117316,License to Wed,1
3118240,Life,1
3118887,Life Is a Dream,1
3119339,Life Stinks,0
3118471,Life as a House,0
3118486,Life as We Know It,1
3119115,Life of Pi,1
3119269,Life or Something Like It,0
3119678,Lifeforce,0
3120177,Light Sleeper,0
3120109,Light It Up,0
3120366,Lightning Over Braddock: A Rustbowl Fantasy,0
3120440,Lights of New York,1
3120764,Like Dandelion Dust,0
3120761,Like Crazy,1
3120864,Like Mike,1
3121383,Lilo & Stitch,1
3121567,Limbo,0
3121778,Limitless,1
3121904,Lincoln,1
3122104,Line of Duty,0
3122603,Lionheart,1
3122633,Lions for Lambs,0
3123536,Little Big Horn,1
3123541,Little Big Man,1
3123550,Little Big Top,0
3123579,Little Black Book,0
3123636,Little Boy,0
3123741,Little Children,0
3123738,Little Chenier,0
3123910,Little Fockers,1
3123927,Little Fugitive,0
3123946,Little Giants,0
3123940,Little Ghost,1
3124227,Little Man Tate,1
3124406,Little Nikita,0
3124401,Little Nemo: Adventures in Slumberland,0
3124418,Little Odessa,0
3124403,Little Nicky,0
3124648,Little Secrets,0
3124664,Little Shop of Horrors,1
3124917,Little Women,1
3124951,Littleman,0
3125274,Live Free or Die Hard,1
3125739,Living & Dying,0
3126012,Living Out Loud,1
3125905,Living in Oblivion,1
3125890,Living in Emergency,0
3127210,Loaded Weapon 1,1
3127381,Local Color,0
3127506,Lock Up,0
3127676,Locker 13,0
3127912,Logan's Run,1
3127922,Loggerheads,0
3127902,Logan,0
3128269,Lolita,1
3128272,Lolita,0
3128470,London Boulevard,0
3128528,London Has Fallen,0
3128723,Lone Star,1
3128745,Lone Survivor,1
3128772,Lone Wolf McQuade,1
3128868,Lonely Hearts,0
3128977,Lonesome Jim,0
3129097,Long Distance Revolutionary: A Journey with Mumia Abu-Jamal,0
3129337,Long Shot: The Kevin Laue Story,0
3129526,Longtime Companion,1
3130062,Look Who's Talking,1
3130093,Lookin' to Get Out,0
3130238,Looking for Kitty,0
3130202,Looking for Comedy in the Muslim World,0
3130480,Looney Tunes: Back in Action,0
3130557,Looper,1
3130611,Loose Cannons,0
3130713,Loosies,0
3130889,Lord of Illusions,1
3130941,Lord of War,0
3131097,Lorenzo's Oil,0
3130998,Lords of Dogtown,0
3131062,Loren Cass,0
3133123,Losin' It,0
3133080,Loser,0
3133178,Losing Isaiah,0
3133333,Lost & Found,0
3133580,Lost Angels: Skid Row Is My Home,0
3133820,Lost Highway,0
3134337,Lost Souls,0
3134475,Lost Woods,0
3133533,Lost and Found in Armenia,0
3133980,Lost in Space,0
3134088,Lost in Translation,1
3134015,Lost in the Future,0
3135193,Love & Basketball,1
3135288,Love,1
3135235,Love & Other Drugs,1
3135406,Love Affair,0
3135395,Love Actually,1
3136248,Love Happens,1
3136814,Love Laughs at Andy Hardy,0
3136859,Love Letters,1
3137061,Love Me Tender,1
3137367,Love Ranch,0
3137543,Love Story,1
3137519,Love Stinks,0
3135509,Love and Death,1
3136445,Love in the Afternoon,1
3137257,Love on the Run,1
3137649,Love the Coopers,1
3137970,Love's Labour's Lost,0
3138473,Lovely & Amazing,1
3138437,Lovelace,0
3138733,Lovers?,1
3138867,Loving Annabelle,1
3139094,Lower Learning,0
3139379,Lucas,1
3140104,Lucky Lady,1
3140163,Lucky Numbers,0
3140251,Lucky You,0
3140322,Lucy,1
3141207,Luminarias,0
3142085,Lust in the Dust,0
3142695,Lymelife,0
3142898,Lyubov v bolshom gorode,1
3162167,MASH,1
3205171,MVP: Most Valuable Primate,0
3144829,Macabre,1
3145026,MacGruber,0
3145095,Machete,1
3145101,Machete Kills,0
3145189,Machine Gun Preacher,0
3145425,Macon County Line,1
3145638,Mad Dog Time,0
3145596,Mad City,0
3145740,Mad Money,0
3145717,Mad Max: Fury Road,1
3145848,Madagascar,1
3145865,Madagascar: Escape 2 Africa,1
3145851,Madagascar 3: Europe's Most Wanted,1
3145923,Madam Satan,0
3146334,Made,1
3146382,Made in America,1
3146608,Made of Honor,1
3147116,Madonna: Truth or Dare,1
3147764,Maggie,0
3148031,Magic Mike,1
3148033,Magic Mike XXL,1
3148470,Magnolia,0
3149349,Maid to Order,1
3149316,Maid in Manhattan,1
3149633,Main Street,0
3150088,Major Dundee,0
3150106,Major League,1
3150558,Make Your Move,0
3152098,Malaya,0
3152173,Malcolm X,1
3152326,Maleficent,1
3152518,Malibu's Most Wanted,1
3152775,Malone,0
3152742,Mallrats,0
3153450,Mamma Mia!,1
3154303,Man Trouble,0
3154067,Man of La Mancha,0
3154084,Man of Steel,1
